3.01	35.8784	-15.994	56.3623	28.2902	-8.84643	18.3982	-0.0771845	-0.342365	-65.3117	-3.49987	42.0985	-4.37608	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.02	35.6675	-16.0645	56.6344	20.2647	-8.54578	27.7182	-0.103541	0.0727358	-65.3923	-3.90079	41.9748	-4.19039	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.03	35.4433	-16.1442	56.8981	9.72009	-9.08116	33.0565	-0.173733	0.48215	-65.4938	-4.34083	41.7534	-4.01439	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.04	35.2038	-16.232	57.1468	-1.59275	-10.3463	34.0356	-0.337143	0.876081	-65.6766	-4.74734	41.586	-3.88053	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.05	34.951	-16.325	57.3779	-12.8472	-12.1065	30.6317	-0.853913	1.21162	-66.2067	-5.04604	42.0569	-3.80661	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.06	34.6868	-16.4233	57.5867	-22.3153	-14.0382	22.848	-2.15269	1.1939	-67.5175	-5.19325	42.417	-3.80289	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.07	34.422	-16.5186	57.7867	-28.1585	-15.7778	11.4803	-2.63479	0.847855	-68.0119	-5.17471	42.6609	-3.8676	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.08	34.159	-16.6115	57.9794	-28.8726	-17.01	-1.81685	-2.79441	0.441477	-68.1873	-5.0023	42.786	-3.98437	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.09	33.9027	-16.6999	58.1711	-23.7073	-17.527	-14.6498	-2.86598	0.0213517	-68.2815	-4.71332	42.7914	-4.12719	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.1	33.6563	-16.7825	58.3691	-13.0759	-17.2515	-24.2363	-2.89865	-0.40272	-68.3511	-4.36649	42.6762	-4.2667	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.11	33.4222	-16.8578	58.58	1.12479	-16.2336	-28.0328	-2.89799	-0.826487	-68.4245	-4.03414	42.5587	-4.37618	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.12	33.1996	-16.926	58.8067	15.2378	-14.6553	-24.9228	-2.79673	-1.24977	-68.5841	-3.77558	42.9283	-4.4302	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.13	32.9827	-16.9874	59.0464	26.1637	-12.8009	-16.0009	-1.30027	-1.46669	-70.1304	-3.64311	43.1845	-4.41654	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.14	32.8519	-16.9759	59.344	31.9353	-11.0077	-3.52664	-1.01001	-1.36767	-70.4674	-3.67255	43.334	-4.33528	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.15	32.7754	-16.9793	59.6759	31.8623	-9.63091	9.87714	-0.323986	-1.04504	-71.2326	-3.86907	43.379	-4.19705	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.16	32.6935	-16.9967	60.0162	26.4363	-8.9522	21.7223	-0.194036	-0.634367	-71.4566	-4.20282	43.3189	-4.02373	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.17	32.601	-17.025	60.3587	17.0734	-9.13434	30.1172	-0.183635	-0.216339	-71.587	-4.61529	43.1533	-3.8468	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.18	32.4925	-17.0658	60.6984	5.68908	-10.1548	34.0389	-0.231411	0.197478	-71.7115	-5.03213	42.8851	-3.7013	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.19	32.365	-17.1185	61.0303	-6.23894	-11.8168	33.295	-0.35222	0.599947	-71.8825	-5.37465	43.2674	-3.6137	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.2	32.2215	-17.1797	61.3515	-17.3987	-13.8111	27.755	-0.652397	0.968184	-72.2213	-5.57761	43.6883	-3.59643	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.21	32.0661	-17.2465	61.6611	-25.7388	-15.755	17.7795	-1.45879	1.16497	-73.0625	-5.61423	43.9903	-3.65466	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.22	31.91	-17.3136	61.9633	-29.3475	-17.2772	4.69838	-2.30441	0.980274	-73.9455	-5.48368	44.169	-3.77634	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.23	31.753	-17.3757	62.2586	-26.9185	-18.1	-9.2251	-2.61572	0.60811	-74.2979	-5.2139	44.2225	-3.93613	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.24	31.6037	-17.4318	62.5524	-18.2467	-18.0889	-21.0533	-2.73694	0.193958	-74.4728	-4.85881	44.1493	-4.10208	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.25	31.4674	-17.4783	62.85	-4.65085	-17.2559	-27.7556	-2.78213	-0.230983	-74.5972	-4.49084	43.9474	-4.24311	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.26	31.3468	-17.5128	63.1556	10.5123	-15.7572	-27.2369	-2.76929	-0.658302	-74.7262	-4.18231	44.2465	-4.33205	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.27	31.2389	-17.538	63.4704	23.3548	-13.8829	-19.861	-2.62897	-1.08079	-74.9582	-3.98718	44.548	-4.34973	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.28	31.1381	-17.559	63.794	31.241	-11.9891	-7.73506	-1.58254	-1.39002	-76.0863	-3.95106	44.734	-4.29475	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.29	31.0583	-17.5765	64.1293	32.9146	-10.454	6.27986	-0.339207	-1.13433	-77.4172	-4.08729	44.8075	-4.1765	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.3	30.9622	-17.5944	64.4698	28.5532	-9.60349	19.2994	-0.176095	-0.70897	-77.6691	-4.37284	44.7684	-4.01653	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.31	30.8574	-17.6237	64.8131	19.506	-9.64452	29.0011	-0.160546	-0.2742	-77.7969	-4.75183	44.6162	-3.84716	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.32	30.7382	-17.6662	65.1541	7.82604	-10.5818	34.0119	-0.203838	0.157027	-77.9137	-5.14788	44.3534	-3.70577	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.33	30.6004	-17.7226	65.4866	-4.37923	-12.2186	34.0022	-0.315942	0.575501	-78.0719	-5.48227	44.14	-3.62528	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.34	30.4457	-17.7894	65.8076	-16.1264	-14.237	28.9828	-0.597322	0.961832	-78.3876	-5.68223	44.5865	-3.61935	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.35	30.2791	-17.8632	66.1161	-25.1788	-16.2445	19.1967	-1.41322	1.18535	-79.2342	-5.70986	44.9094	-3.69136	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.36	30.1118	-17.9381	66.417	-29.4463	-17.8475	5.95293	-2.32849	0.999823	-80.1831	-5.5614	45.104	-3.83069	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.37	29.9423	-18.0078	66.7101	-27.4461	-18.7462	-8.40731	-2.64257	0.61351	-80.5337	-5.26352	45.1673	-4.01201	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.38	29.7801	-18.0713	67.0019	-18.8538	-18.7906	-20.7705	-2.76086	0.186498	-80.7005	-4.87097	45.0974	-4.20213	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.39	29.6304	-18.1246	67.2978	-4.99156	-17.9847	-27.8694	-2.80453	-0.250447	-80.8174	-4.45894	44.892	-4.36816	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.4	29.4956	-18.1651	67.6025	10.6104	-16.4824	-27.4055	-2.7913	-0.689612	-80.9394	-4.10342	45.2003	-4.48102	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.41	29.3729	-18.1955	67.9169	23.7709	-14.5782	-19.7382	-2.64169	-1.12424	-81.1745	-3.86144	45.5076	-4.52014	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.42	29.2562	-18.2219	68.2401	31.6762	-12.6359	-7.14592	-1.34839	-1.40545	-82.5436	-3.78162	45.6925	-4.48351	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.43	29.1762	-18.2225	68.5779	33.0357	-11.0439	7.2828	-0.384751	-1.13923	-83.5871	-3.87879	45.7589	-4.38042	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.44	29.0899	-18.2381	68.9259	28.119	-10.1427	20.4882	-0.193851	-0.709829	-83.8694	-4.12993	45.7075	-4.23271	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.45	28.9954	-18.2664	69.277	18.4407	-10.1406	30.0515	-0.170698	-0.267802	-84.008	-4.47754	45.5385	-4.0735	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.46	28.8868	-18.3095	69.6257	6.23512	-11.0408	34.6099	-0.211904	0.170934	-84.1327	-4.84318	45.2555	-3.9409	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.47	28.7608	-18.3678	69.9667	-6.65206	-12.645	33.8599	-0.328156	0.599029	-84.3024	-5.14043	45.6494	-3.86478	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.48	28.6196	-18.4372	70.2969	-18.5986	-14.6234	27.6701	-0.638819	0.992386	-84.6542	-5.29575	46.0775	-3.86037	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.49	28.4672	-18.5147	70.615	-27.1638	-16.5613	16.5485	-1.54624	1.18413	-85.5993	-5.27861	46.374	-3.93464	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.5	28.3175	-18.5915	70.9274	-30.1369	-18.0589	2.21208	-2.38463	0.950542	-86.4796	-5.08745	46.534	-4.07554	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.51	28.1666	-18.6628	71.2332	-26.1568	-18.8246	-12.5038	-2.6578	0.543465	-86.7997	-4.75341	46.5548	-4.25657	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.52	28.0242	-18.7264	71.5387	-15.3397	-18.7252	-24.0497	-2.75732	0.102189	-86.9627	-4.33692	46.4339	-4.44413	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.53	27.8953	-18.7775	71.8492	0.200052	-17.784	-29.0043	-2.78369	-0.346447	-87.0881	-3.91907	46.3005	-4.60559	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.54	27.7808	-18.8149	72.1682	15.9668	-16.1855	-25.6713	-2.73682	-0.796535	-87.241	-3.56968	46.6931	-4.70935	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.55	27.6767	-18.843	72.4962	27.8419	-14.2466	-15.3765	-2.43377	-1.22709	-87.6293	-3.35171	46.9496	-4.73926	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.56	27.5593	-18.8824	72.8236	33.335	-12.3471	-1.06293	-0.71232	-1.26231	-89.4257	-3.30773	47.0781	-4.69366	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.57	27.4645	-18.9239	73.1661	31.7404	-10.8932	13.7729	-0.27563	-0.861138	-89.9524	-3.44224	47.0816	-4.58371	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.58	27.3655	-18.9787	73.5137	24.0127	-10.2111	25.9965	-0.196052	-0.412821	-90.1419	-3.71976	46.9614	-4.43465	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.59	27.2561	-19.0482	73.8602	12.2692	-10.4589	33.4581	-0.209223	0.0380709	-90.28	-4.07185	46.72	-4.28251	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.6	27.1315	-19.1341	74.1994	-0.961343	-11.5667	35.2881	-0.294713	0.47936	-90.4409	-4.4147	46.5226	-4.16572	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.61	26.9912	-19.2339	74.5272	-14.1475	-13.2805	31.3838	-0.529322	0.894965	-90.7302	-4.65685	47.007	-4.10811	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.62	26.8391	-19.3429	74.8424	-24.8538	-15.2201	21.8476	-1.26174	1.17463	-91.5097	-4.74218	47.3575	-4.12486	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.63	26.6838	-19.4558	75.1476	-30.4909	-16.9511	8.00076	-2.28105	1.0221	-92.5778	-4.65128	47.5673	-4.21573	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.64	26.5244	-19.5633	75.4449	-29.1483	-18.1	-7.51639	-2.62249	0.62151	-92.971	-4.39822	47.6331	-4.36252	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.65	26.3713	-19.6643	75.7407	-20.3061	-18.4381	-21.0731	-2.73909	0.173958	-93.1556	-4.03086	47.5523	-4.53525	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.66	26.2296	-19.7541	76.0411	-5.43651	-17.8992	-28.8194	-2.77056	-0.283635	-93.2906	-3.62435	47.3221	-4.70024	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.67	26.1019	-19.8298	76.3512	11.3804	-16.5827	-28.0507	-2.72684	-0.741028	-93.4468	-3.26007	47.6231	-4.82414	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.68	25.9852	-19.8944	76.6716	25.2368	-14.7566	-19.2392	-2.45332	-1.18027	-93.8091	-3.00243	47.9147	-4.88006	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.69	25.864	-19.9651	76.9947	32.9022	-12.7909	-5.19134	-0.948694	-1.28468	-95.3922	-2.9097	48.0705	-4.85941	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.7	25.7724	-20.0294	77.3351	33.078	-11.114	10.3751	-0.345008	-0.915848	-96.0892	-3.00241	48.0955	-4.76649	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.71	25.6777	-20.1067	77.6811	26.3779	-10.1123	23.9062	-0.224908	-0.46553	-96.3208	-3.25822	47.9918	-4.6211	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.72	25.5746	-20.1985	78.0265	14.8533	-10.029	32.7916	-0.222844	-0.00774358	-96.4742	-3.61579	47.7618	-4.45697	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.73	25.458	-20.3072	78.3648	1.26393	-10.8714	35.7908	-0.298672	0.441934	-96.6417	-3.99104	47.4111	-4.31419	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.74	25.3257	-20.4316	78.6909	-12.4886	-12.4233	32.7777	-0.518921	0.86442	-96.9268	-4.29309	47.753	-4.22465	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.75	25.1817	-20.5661	79.0039	-24.1304	-14.3229	23.7522	-1.21031	1.1601	-97.6728	-4.44666	48.1206	-4.20476	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.76	25.0331	-20.7057	79.3055	-30.7949	-16.1165	9.91485	-2.24673	1.02663	-98.7643	-4.42571	48.3441	-4.26007	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.77	24.88	-20.8404	79.5991	-30.313	-17.3866	-6.08115	-2.6056	0.626239	-99.1814	-4.23792	48.4195	-4.37598	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.78	24.7324	-20.9687	79.8911	-21.9433	-17.8561	-20.4585	-2.72588	0.174115	-99.3773	-3.92729	48.3447	-4.52374	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.79	24.5952	-21.0858	80.1878	-7.03799	-17.4216	-29.1153	-2.75563	-0.288856	-99.5219	-3.56821	48.1171	-4.66889	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.8	24.4713	-21.1884	80.4947	10.3561	-16.1622	-29.0111	-2.70286	-0.750885	-99.6929	-3.24422	48.4285	-4.77607	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.81	24.3583	-21.2794	80.8128	24.9625	-14.3474	-20.3485	-2.3866	-1.18848	-100.103	-3.02408	48.7283	-4.81609	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.82	24.24	-21.3794	81.1316	33.2044	-12.3712	-6.00424	-0.841185	-1.24733	-101.733	-2.96992	48.8881	-4.77863	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.83	24.1446	-21.4751	81.4668	33.5953	-10.6926	10.0776	-0.332575	-0.85415	-102.341	-3.10407	48.9129	-4.66764	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.84	24.047	-21.5832	81.8064	26.7358	-9.72628	24.0817	-0.232842	-0.395508	-102.561	-3.40335	48.8047	-4.504	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.85	23.9416	-21.706	82.1442	14.8045	-9.72502	33.2031	-0.242963	0.0683386	-102.719	-3.80312	48.5654	-4.32357	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.86	23.8234	-21.8458	82.4734	0.753509	-10.6816	36.1236	-0.339391	0.52112	-102.905	-4.21515	48.2008	-4.16854	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.87	23.6903	-22.001	82.7885	-13.3807	-12.3467	32.721	-0.620551	0.935663	-103.251	-4.54614	48.5348	-4.07152	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.88	23.5461	-22.1668	83.0887	-25.1273	-14.317	23.0458	-1.46632	1.16157	-104.152	-4.72151	48.8915	-4.04761	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.89	23.4016	-22.333	83.3811	-31.4597	-16.0998	8.49121	-2.34744	0.942549	-105.092	-4.71846	49.099	-4.09928	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.9	23.2526	-22.4947	83.6657	-30.1779	-17.2581	-8.00226	-2.6366	0.521096	-105.444	-4.55114	49.1539	-4.20743	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.91	23.1094	-22.6488	83.9499	-20.7014	-17.5212	-22.3452	-2.73587	0.0598254	-105.627	-4.27188	49.0549	-4.33882	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.92	22.9765	-22.7907	84.2405	-4.7579	-16.8227	-30.2427	-2.75108	-0.40927	-105.777	-3.96303	48.7996	-4.45602	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.93	22.856	-22.9177	84.5431	12.9792	-15.3108	-28.8264	-2.66466	-0.873762	-105.981	-3.71283	49.0928	-4.52327	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.94	22.7449	-23.0339	84.8577	27.1555	-13.3421	-18.8466	-2.12026	-1.28573	-106.622	-3.58826	49.3768	-4.51397	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.95	22.6502	-23.1473	85.1711	34.3398	-11.3864	-3.56862	-0.408147	-1.18001	-108.433	-3.6431	49.5193	-4.42374	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.96	22.5249	-23.2619	85.496	33.3411	-9.93109	12.8193	-0.183295	-0.714943	-108.747	-3.88534	49.5236	-4.26532	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
3.97	22.397	-23.3885	85.8233	25.1227	-9.38052	26.4171	-0.159105	-0.233732	-108.886	-4.27512	49.3897	-4.06864	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	-9.25596e+061	
